"","cra","aceE","phoB","cyoA","amtB","appY","citC","dpiB","dpiA","fur","modE","hcp","cydD","lrp","ihfB","aspC","hyaA","hyaB","hyaF","appB","appA","narL","hns","fnr","ydeO","ihfA","btsR","cirA","narP","iscR","gutM","rpoS","rpoD","exuT","mdh","fis","crp","rpoH","gadX","cspA","oxyR","soxS","dcuR","arcA"
"156",7.907940682,9.325974222,5.599393037,9.625113897,3.732275274,5.699620526,1.467215475,4.63457858,4.671099452,9.625544229,6.241936867,2.218529322,4.301640528,9.368615346,10.68989891,8.834086834,2.424534162,2.671610114,2.847693433,3.372623904,4.959280236,6.515583922,12.84452634,9.60534771,1.431592077,11.71304218,5.68640579,4.524982005,5.171285944,8.012722755,2.959159526,11.01155169,9.021100699,5.635360793,12.07076962,6.622734215,10.37347832,9.087928389,7.313038735,5.525269877,6.825670827,8.52383409,6.52377627,12.25655715
"157",7.074259716,11.00076903,6.089935774,9.364001535,4.556235411,5.571191805,0.281584762,5.117639457,5.581898973,10.27397956,6.218288974,1.333074982,5.938892379,9.264417534,10.67187872,8.441768188,1.279698381,0.919099627,3.249563042,3.892606031,5.957851698,6.563111434,11.23746719,9.707471054,1.885505415,10.57682755,4.494860969,6.637832384,5.536382813,11.22338832,1.820250612,11.3687203,9.97577346,5.79387495,10.75027068,8.865286044,9.867190767,9.94910776,8.538784977,7.486111748,7.846787473,8.375443131,4.787475923,11.20694499
"158",7.233020865,10.9455914,5.301792046,9.260652723,4.537581306,4.055749944,0,5.050117192,5.206851336,10.65562222,5.807444714,2.280887006,6.056982834,8.846138447,10.7849844,8.531492357,1.837626523,1.863442895,2.991404643,3.952066368,5.628611865,6.503073841,11.17180269,9.415156995,1.056318864,9.715078174,3.850447307,6.302154896,5.564620277,11.05758534,0.651190151,11.35704274,9.920527402,5.735423919,10.54352611,9.095241282,9.656216875,9.860158254,7.863358445,8.119714921,7.811472331,7.839928576,5.06873539,11.16030095
"159",7.033496415,12.3975789,4.686353845,11.6017788,2.886063198,3.792955479,0,4.618229524,5.066230526,9.600710611,6.371110317,0.968864884,5.541784219,10.60684409,9.477686936,8.653995248,0.190769953,1.160238451,1.763946452,2.832284276,3.823156816,6.679632072,12.46734914,9.756782969,2.111135771,10.20631735,5.934813939,6.971464139,4.580947938,8.634774092,0.524673334,10.1769557,8.839111011,3.623775017,11.73582874,8.980812485,10.95217096,7.980505891,6.08534889,9.469802578,7.209122561,7.147698491,5.227084076,9.925756202
"160",7.1525707,12.39931846,4.559015534,11.54034999,3.175598714,3.682593753,0,4.393789377,4.91018226,9.538220947,6.263736068,0.338447926,5.584842864,10.55933552,9.401591117,8.921552245,0.723129879,0.920902058,2.019543268,2.420932442,3.981968862,6.575132873,12.46811816,9.778614784,1.950740712,10.24858946,5.99723052,6.981438934,4.658644731,8.509904843,1.386910954,10.11801603,8.779448995,3.14554048,11.58077805,8.932787462,10.93506209,7.920674566,5.776775816,9.868640998,7.087293885,6.877941604,5.407571153,9.925799769
"161",7.166631143,10.52537074,4.831834111,11.59776355,3.014728195,4.821035779,0,3.687864964,4.808534403,9.026965974,5.697630138,1.009311577,5.301290986,10.24201347,8.694609672,9.092869274,0.414053867,0.390807632,1.450863402,2.522034359,3.570835596,6.333773147,11.92693187,9.678081299,2.220243292,10.1495973,5.205116598,7.05001587,5.43179554,7.885980342,0.599958027,9.475572102,9.036254823,3.218083691,11.71175996,9.859015005,10.01847827,8.042800902,7.018898407,8.330879485,7.137198613,5.234913561,5.04509504,9.613284074
"162",7.198563725,10.51640048,5.137756869,11.47928332,3.500178527,4.623891749,0.196282477,4.088061868,4.372064283,9.112251932,5.785763342,1.56629881,5.24313963,10.16858381,8.869443349,9.535159085,0.186417634,1.140720115,1.484627298,3.058429738,3.533114783,6.063289678,11.85045049,9.66743499,1.690283324,10.12978186,5.14089202,7.169294252,5.7760149,8.208409606,0.513936488,9.346087997,9.011494284,3.343460215,11.63338262,9.769786277,9.907018162,7.888018939,6.610205243,8.678057034,7.132961981,4.995364602,4.892965164,9.562253004
"163",7.338474885,9.910442406,5.235004971,6.408212485,4.356930489,8.220173562,0,4.804617222,5.092937816,9.329547707,6.576935594,8.330067507,6.305550614,10.61446929,10.09676559,9.309157035,0.688237647,2.479538979,3.471974402,5.281832339,5.389041633,6.956671154,12.12190261,9.513874208,1.319369011,11.09169703,4.553003896,8.547654233,5.162444232,9.904097234,2.439727893,10.17020287,8.824911414,4.440666996,8.268536729,9.717514432,10.22153368,8.7773691,9.878856448,8.535524098,7.637891478,5.745964704,4.09958449,10.44026182
"164",7.361873408,9.886937256,5.292972096,4.692892448,4.520284834,8.372318207,0.287356672,4.779201105,5.167565859,9.371223243,6.610339113,7.736724444,6.303114656,10.68457739,9.948053678,9.398802704,2.116870026,2.404652471,3.634934729,5.657532086,5.587505682,6.742322674,12.14205588,9.60151541,1.153661097,10.98994921,4.733270029,8.875470828,5.393608295,9.82251922,1.84344415,10.28904983,8.83715775,4.204149927,7.763070346,9.820412008,10.20209381,8.728050808,10.08327335,8.539864483,7.454451728,5.64044204,3.699234606,10.2871371
"165",7.56855998,11.03438841,4.908222292,11.51120154,3.546884193,5.123739924,0.579868626,4.266283703,4.741922675,9.203304564,5.971145388,1.130223618,5.741437666,10.20920752,8.869251522,9.88916643,0.953392857,0.963077042,2.26767165,3.492225957,4.002338875,6.365170785,11.7415112,9.815316016,1.614401265,10.04305241,5.444537005,7.006888792,4.779375182,8.883112706,1.824599029,9.906455841,9.169498009,3.258798749,11.40889883,9.575459506,10.04212585,8.318551679,6.98168398,7.604259726,7.282040168,5.98923278,5.325289829,9.861390883
"166",7.69170595,10.9977918,4.931825512,11.50706296,3.530971464,4.909328062,0.18097585,4.342521262,4.485158088,9.186214523,6.050404822,0.892605808,5.710481165,10.14037378,8.671295206,10.16821853,0.464115936,0.774266633,1.492704738,3.039210692,3.848408679,6.179642103,11.71970248,9.881528539,1.989425407,9.984981456,5.492295884,6.995481748,4.918896885,8.743523308,1.566659754,9.81408214,9.1788952,3.389698451,11.36119063,9.484779245,10.03540864,8.277625385,6.835398114,7.747039618,7.378594006,5.700467636,5.253106406,9.880152664
"167",7.83636722,10.25493083,5.650514407,10.61745386,3.886044373,5.727251478,0.328518172,4.910068033,5.061466058,9.235370194,6.187530999,1.258835552,5.580105155,10.13626485,9.301044915,10.57573093,1.429837885,1.567133746,2.558557797,4.114065558,5.012429275,7.237223194,11.77221365,9.710369852,2.069487183,9.773116459,6.012055486,6.528730189,5.873767322,8.897922943,2.001263516,10.93127819,9.165324699,4.921055993,11.90240576,8.562383079,10.30887382,8.516781494,8.540404945,5.904482196,7.527193984,6.448309483,5.85224311,10.56248216
"168",7.918905166,10.31757501,5.662947674,10.57064628,3.953059453,5.194566338,0.896648395,4.841493738,4.825841896,9.00871231,6.150476539,1.492915798,5.776250681,10.01458953,9.258314947,10.69273068,1.518113737,2.442154654,2.726984161,4.265444889,5.014263471,7.273401154,11.73188058,9.647986343,1.34438391,9.677068931,6.086721965,6.70757697,5.998499331,8.713916129,2.416208827,10.93418092,9.207379927,4.82798158,11.87943822,8.492135099,10.22871738,8.561048431,8.152659994,5.772414267,7.55897591,6.234189676,5.73620339,10.54111587
"169",7.348501766,12.327545,5.381200801,11.65841364,3.102769776,4.615024439,0,4.343754556,4.386145019,9.153842289,5.930444129,1.047721209,5.533378179,10.03703026,9.188740659,9.303483958,0.788634522,1.094049103,2.353327409,2.616087258,3.994284771,6.615465322,11.87182156,9.762378706,1.803860686,9.898870078,5.587467353,6.912131276,4.74065592,8.588004423,2.003301699,9.841786161,9.150374205,3.6426786,11.28809616,9.699884162,10.16130374,8.29307005,5.930818193,7.923353615,7.35993695,5.640501811,5.523930153,9.586164873
"170",7.351875964,12.42372354,5.257961001,11.73967111,2.563750265,4.906785349,0,4.522495468,4.805770348,9.164433678,5.839206299,0.84852922,5.52436118,10.0783456,9.032658528,9.356714551,0.479371842,1.259162305,2.14598524,2.46611225,3.963588991,6.875922855,11.88076402,9.741726979,1.451882111,9.788481242,5.51394281,6.905293093,4.940210438,7.89804471,1.152381923,9.916136039,9.228713716,3.329846037,11.24039318,9.445469475,10.1977585,8.276458466,5.952430336,7.788090949,7.29857477,5.546212947,5.386008237,9.669217161
"171",7.425993003,11.32010866,5.096394748,11.41918533,3.376804481,5.820938668,0,4.504823831,5.037395967,9.673747393,6.404491209,0.533637028,5.824997714,10.31358881,9.725450734,10.17768912,0.287263758,0.867764139,2.408441841,3.306026847,4.145996768,6.496956242,12.30099626,9.824778132,3.233992374,10.44825494,6.207488826,10.16508528,5.184296527,10.22222059,2.350869058,10.62106034,8.947944849,3.563107262,12.26512722,9.840520485,10.88703278,8.404532615,7.257959363,7.87699802,7.394744827,6.192402405,5.765297049,9.934826562
"172",7.748525397,11.87573185,5.722043245,11.77446056,3.526189387,5.669672431,0.262733106,4.597784472,4.673919094,9.642516579,6.525539408,0.923031024,5.86702384,10.04124231,10.02500659,10.22518273,0.462677545,0.958778072,2.375823337,3.513398062,4.522796542,6.481087486,12.25570088,9.856623616,3.596946876,10.59933079,6.749552472,10.09901808,5.42914317,9.771265235,2.65046505,10.87584977,8.774491848,3.613320567,12.77340689,9.501872778,11.1711972,8.698068019,7.76216346,6.973450963,7.268786826,5.944591579,5.849945654,9.975261665
"173",7.69953723,10.56828304,5.739839616,11.17724843,3.676449616,6.190795209,0.547899818,4.426357442,4.667430323,9.153224626,6.271281308,0.916982501,5.64850005,10.33629393,9.764727731,9.625975964,1.065586591,1.398783174,2.475189469,3.163566036,4.363656887,6.61851364,12.09643552,9.695842729,1.698755314,10.24724192,5.168989467,5.693106187,6.385745413,6.760597832,1.892535331,10.00719107,9.056691956,3.747405435,11.26736858,10.28466957,10.21585897,8.549004848,6.596058594,8.327988221,7.81925568,5.457482008,5.507315204,9.795973183
"174",7.73049231,10.59750681,5.660856883,11.11835084,3.774661719,6.133425871,0,4.524241387,4.734585548,9.157076239,6.128149323,1.327285611,5.595908672,10.37641086,9.808760488,9.666791795,0.490834159,1.766464908,2.148785299,2.883924526,4.698431902,6.606092693,12.06950719,9.718633801,2.282936065,10.20112927,4.964270735,5.044290264,6.425809584,7.374011515,1.529051938,10.09802341,9.119220626,3.76226445,11.24230527,10.19977362,10.18974557,8.629469694,6.817923778,7.467937067,7.773514941,5.738002889,5.334330668,9.819225411
"175",7.708941859,10.66693803,5.226086729,10.95582653,3.867473561,5.313427367,0.270829163,4.404283465,4.610563838,9.004325633,6.003908814,1.131631664,5.623070948,10.24522864,9.1827369,9.266329502,0.475994817,1.068673667,2.667037776,2.759244438,3.871705648,5.972071108,11.74019216,9.627924711,0.654219548,10.29398011,5.129386141,6.133252659,6.031646984,7.538698384,1.145803369,9.317580879,9.108753792,3.359068157,10.96738737,10.44239689,9.783084551,8.367893086,5.114998692,7.483629428,7.440316129,5.813214513,5.49252928,9.616743171
"176",7.594850181,10.76437504,4.916164103,11.01720467,3.358231535,5.367777714,1.200100391,4.041458316,4.616388203,8.894344629,5.8834785,1.254559665,5.535438104,10.25071144,9.032298333,9.144684798,0,0.820685568,2.243692467,2.209721946,3.775692402,6.415842819,11.6929737,9.725874203,1.486783511,10.35803292,5.381849729,6.369191607,5.594861784,8.113834081,1.182692284,9.213566198,9.111148286,3.346162634,11.16599957,10.00877839,9.768816591,8.305906323,4.926832813,7.482346549,7.539811647,6.072573491,5.52818154,9.73499849
"177",7.670523907,9.224575776,5.682550442,10.72414472,3.724267017,6.292057766,0.362290461,5.309045561,5.15410573,9.730200351,5.933940244,1.590917307,5.783544883,10.76309578,9.827785802,9.11280029,0.345024262,1.231803484,2.568437717,2.984292785,4.1504783,6.224809301,12.45703915,9.897431911,1.130766016,10.42967447,5.520620744,6.265173472,6.558405496,8.142601184,0.878299883,10.27078732,8.585743289,3.737306552,11.96092013,10.76856797,10.33115605,9.196586733,6.532688575,7.915148204,8.201504729,6.255793249,5.425208157,10.27860873
"178",7.698474479,9.133096737,5.55229941,10.81574358,3.888747364,6.328956299,0,5.08218054,5.288035531,9.529185346,6.149617645,1.20675058,5.894125653,10.64868863,9.769353401,9.054860917,0.280545857,1.141048756,2.213620746,3.207753311,4.312023674,6.385359282,12.33259647,9.899837299,2.25733288,10.45649726,5.273483683,5.982865446,6.320174989,8.104687638,1.583947985,10.25665814,8.659892533,3.857991826,11.91730169,10.66836865,10.32069284,9.099055064,6.790881549,8.15027045,8.138014299,6.062556669,5.624958723,10.23930819
"179",6.900840602,10.69599088,5.419414298,11.11331015,5.382946804,6.95902524,0.187783635,4.68241816,4.368873799,9.587481608,6.226184254,2.56069001,5.969818693,10.18497568,10.14454454,10.17796806,1.506864013,1.98377801,2.974826685,4.217997174,4.923972075,7.264699152,12.05207561,9.39505205,2.281689857,10.53511431,5.200275327,10.8715114,5.752263597,7.401758834,2.092696937,10.68972115,9.075006406,3.810967361,11.79736509,9.097738266,10.3708598,8.737100027,9.225924853,6.421117522,7.623934686,6.437820454,5.450025543,10.34051863
"180",6.803661553,10.89498876,5.284247604,10.83912948,4.734799448,8.065340329,0,4.885140956,5.189490262,9.657612791,6.423711656,2.772577532,6.029826438,10.20674131,10.03745239,10.18962341,2.008139561,2.416237358,2.184892653,4.524419874,5.191647356,7.294869956,12.02183055,9.194824577,2.382679888,10.38007667,4.878081149,9.367204626,6.147668341,6.600408312,2.248254661,11.10168621,9.265671524,3.545580997,11.88951516,8.834613397,10.51918295,8.994321003,9.760244979,5.836903652,7.640628217,6.709341742,6.110249895,10.53054538
"181",7.790873482,8.518996127,5.666368461,7.867062523,6.463704188,9.450581021,1.072340215,5.241110438,5.363128143,9.129688966,6.702665379,3.573445705,5.577631474,10.13600605,10.78786048,9.400307034,3.028077073,3.679842816,3.547545702,4.822502688,5.619811415,8.151210509,12.10809145,8.673541951,1.459956747,10.7401263,6.031037668,6.174426896,6.484116205,6.194831933,3.291244759,10.86799905,8.807352408,5.120423929,10.46496257,9.00498947,10.46925234,9.17856057,9.824596231,6.30447808,7.757153698,5.667994135,6.105723536,11.0401072
"182",7.559653248,8.451306394,5.637448952,7.937441215,5.6524434,9.534385318,1.626555296,4.989356339,5.283189398,9.283157986,6.661061712,3.926297194,5.613234303,10.09736644,10.89924972,9.515243694,2.513938717,2.897026048,3.024014365,4.772286376,5.462109346,7.990154917,12.22545477,8.745045722,1.081027774,11.01013993,6.078559684,7.147344186,6.039747307,6.398809439,2.629267744,11.01695503,8.844236916,4.953590619,10.47230969,9.177675298,10.5229054,9.152712135,9.946823056,6.165858513,7.802730263,5.405292087,5.913186016,11.0807402
"183",7.620603232,9.951331142,5.582880038,10.29374322,7.586206829,8.831211842,0.24956554,5.010462168,5.364996392,9.311746203,6.695213228,1.554070551,5.898450697,9.798487133,10.15188718,10.11488145,1.478879326,2.082057271,2.955705918,4.649557798,5.555859009,7.693580724,12.13369267,10.20267637,1.748990056,9.955053011,5.599222777,7.273101404,6.025832736,7.173869348,2.287355982,10.57830963,9.253464349,4.101682317,10.46684154,9.460080969,10.27535329,8.521408001,9.791256163,6.428331126,8.034362246,5.098481669,6.502687246,10.40778607
"184",7.604948264,10.59194328,5.739179337,11.19505904,7.33619893,8.327155264,0,4.824717285,5.12563681,9.277271715,6.331657496,1.293404411,5.33069881,9.879473638,9.912539298,10.23597448,1.820697562,2.66637016,3.447051977,4.838387667,5.402161482,7.266141842,12.13953092,9.961475134,2.68553894,10.11169509,5.021128255,4.076735763,6.352003294,6.654525908,1.143255206,10.47844008,9.256533103,3.799433695,10.99672985,9.688988206,10.28560125,8.423401675,8.977102207,6.402655632,7.734800778,5.54384501,6.032481251,10.3406814
"185",7.351730627,9.326967565,5.524750903,8.337949146,4.375664636,10.24622187,0.866446837,5.236759465,5.307265142,9.351977667,6.888079094,3.79044836,5.625437843,10.50152992,10.90537323,9.846126404,2.774632498,2.887597991,3.107414848,5.235574926,5.940350127,7.744533314,12.13865966,8.821208526,1.948215262,10.77948119,5.712421781,4.431429985,6.152512187,7.268122653,2.209635479,10.90419222,8.849209631,4.370755032,10.67072955,8.739842849,10.45048291,8.707638579,10.05702693,6.390711075,7.588528673,5.961223599,6.205821566,10.83007766
"186",7.025761715,9.205113122,5.905465312,8.377581269,4.194834816,10.55203849,0.369815784,5.259858232,5.464102603,9.532132243,6.731526578,3.101618294,5.812032272,10.61213711,10.97713572,9.645462328,1.858809196,2.705193783,3.159026878,5.824179808,6.421160327,7.858613564,12.40912454,9.565358607,2.338917241,11.22295279,5.485942491,4.648898877,5.798109484,8.109938984,2.403196299,11.11774666,9.099821579,4.417514087,10.31866545,8.329267199,10.50638605,9.009856567,10.50281222,6.570972216,7.654818009,5.838597035,6.230752815,10.46285336
"187",7.726419411,10.01964151,5.598369557,9.072485619,5.302316221,9.592684357,0.41814089,4.986407855,5.127861645,9.893010093,6.844300965,3.570573812,6.035698246,10.15004257,10.3649248,9.478678019,2.064170998,2.193360256,3.150983254,4.111394827,5.405806575,7.460924134,12.25124706,9.098270149,0.552940837,10.54781411,5.605795003,6.522417624,6.450978681,6.232364629,2.307071104,10.98528767,8.998564947,4.862894839,11.06315246,8.542735814,10.84367752,9.384511614,9.379081218,6.425105576,8.191910056,6.964739219,6.594599854,10.41674028
"188",7.671355366,10.29250551,5.665213756,9.421383706,5.952496502,8.97034243,0.707306136,5.184045944,5.195753739,9.851141676,6.957899056,3.541601949,5.942719736,10.09890493,10.37925066,9.447421652,2.051020204,2.299660271,3.106502241,3.98931313,5.352479867,7.542448688,12.33413522,9.131777745,1.862812359,10.57104748,5.247086204,6.998583,6.275682838,6.193866553,2.087938499,11.15621967,9.109437819,4.364964113,11.19687353,8.655774223,10.80035081,9.759590785,9.29618506,7.41148146,7.983892738,7.273787469,6.489283744,10.29920442
"189",7.397829899,10.78617373,5.75995824,11.45547627,5.906990271,7.563122894,0,4.958758457,5.104414074,9.604095953,6.356378045,0.760793438,5.767854275,10.17413121,9.978731328,10.25597941,1.526122363,1.874263056,3.243111596,5.680785371,6.06225446,7.084954128,11.97714385,9.854320009,4.604828634,10.50032761,5.072839332,7.217444427,5.642798791,8.31035815,2.529188721,10.85990606,9.180587675,4.609592305,11.52989408,9.525847313,10.43607482,8.512041313,9.487936196,7.621331818,7.481243783,7.949577129,5.955734467,10.75566147
"190",7.433439167,10.64242135,6.023679918,11.39013352,5.664558535,7.517262208,0.326371652,4.888051213,4.878139119,9.804379112,6.40004496,1.252691254,5.854150864,10.30189273,10.04077919,10.05883938,2.085242272,2.269837861,3.142644247,5.597218322,6.04201932,7.117335121,12.10756359,9.857141051,4.712371131,10.51833522,5.202752713,7.152735917,5.976946718,8.280768926,2.350403515,10.89294565,9.104572754,4.325034066,11.49969283,9.570622716,10.52508314,8.641282256,9.603863974,6.535920391,7.367344215,8.110076354,5.640708923,10.87717956
"191",7.127402491,10.47862842,5.398904093,11.25201891,3.81981283,6.607768642,0,4.903777882,4.534319042,9.511100725,6.245554926,0.853337176,5.608667396,10.21780916,10.23807741,10.06936521,0.843333443,1.162757485,2.627022247,3.624524555,4.791023031,6.809758272,12.02762652,9.852849646,1.458737557,10.61670833,5.339074299,12.93601661,5.572861252,9.550378589,3.266621917,10.81316174,9.176703027,4.122790752,12.15006105,9.545388658,10.33432548,8.884977199,8.624231251,7.506274516,7.697976728,6.732958523,5.465299112,10.27450692
"192",7.183091769,10.45756433,5.386689112,11.21747019,3.445476288,6.78248084,0,4.603169278,4.825843014,9.622660532,6.108133308,0.350688109,5.459107861,10.16605775,10.14118032,9.933240126,0.491971263,1.334180717,2.389205247,3.743952875,4.768578316,7.039308051,12.07050559,10.00443529,2.918671105,10.56469118,5.106686894,12.87977557,5.280547256,9.539290218,0,10.76260362,9.284958516,4.15419136,12.1708251,9.439590858,10.28533127,9.047044598,8.607362023,6.687690769,7.714196491,6.802598551,5.7723076,10.24660838
"193",7.963029401,8.561905617,5.626129167,8.380714272,5.685697503,9.741060251,0.971400614,5.008342144,5.222473835,9.342601823,6.56817413,3.810707641,5.388768008,10.46061342,10.66069885,9.289923503,3.199039937,3.959946832,3.770392601,4.845072067,5.619928763,7.712732748,12.09363571,8.756662085,2.257521661,10.76022267,5.969879684,5.026611601,6.193408481,6.047045318,3.37898268,10.69880257,8.727269351,5.226005534,10.56410751,8.683307146,10.57696693,9.042875858,9.515528613,6.410621191,7.726100769,6.191217616,6.373700656,10.94115626
"194",7.88168203,8.94399578,5.531824492,8.570546895,5.691800347,9.683755878,1.101588392,5.020775769,5.391069966,9.745588392,6.813424816,3.411253138,5.671892673,10.07320293,10.52727753,9.43519626,3.079988531,3.445809508,3.833563216,4.384028773,5.507753495,7.766888352,12.06245036,8.973879823,2.257281167,10.36088556,6.160808612,5.958262671,6.405204614,5.858348631,2.380146469,10.80562096,8.916941022,4.965773853,10.91130591,8.781996753,10.61839918,9.090604537,9.669250773,6.380277752,8.108096951,6.671158088,6.549331026,10.81864353
"195",7.558339352,10.50624243,5.336868426,11.22914124,5.154916635,6.594771498,0,4.426907482,4.951979739,9.427056498,6.150379548,1.092287909,5.45754551,10.07594582,9.968011275,10.00554974,1.045397178,2.202807822,2.060306048,3.883812825,4.806057527,6.929363106,11.97064314,9.700142161,2.765692529,10.53734004,4.986103962,8.133916501,5.433944599,8.887140676,2.833932194,10.50473693,9.200535433,4.330421031,11.93460052,9.925820299,10.26404344,8.721778454,8.825841405,7.970255599,7.708755387,6.121338527,5.726352582,10.27256234
"196",7.526753565,10.42386131,5.806074329,11.19689988,5.217479936,6.748460055,0,4.597353037,5.153580959,9.472318826,6.130581472,1.417713162,5.762203487,10.14208435,9.891307746,10.08838407,1.31102175,2.099629236,2.403700245,3.991080328,4.989496318,7.088872659,11.95974069,9.723853585,2.131617435,10.57824557,4.961933327,8.08196383,5.647718392,8.870993353,2.193501264,10.56800731,9.1343542,4.002654366,11.95792637,9.973700111,10.22913905,8.8632107,8.789190733,6.925827973,7.757636306,6.234512824,5.201280809,10.35789974
"197",6.51693094,10.91139763,5.377648621,10.18020638,4.724735116,8.682881502,0.869140664,4.819419604,4.696176592,9.521191298,6.436637783,2.793468621,5.90623925,10.19930729,10.25734122,9.910984215,1.267912584,1.608851417,2.092193648,4.213672181,5.182547418,7.349298035,12.35612547,9.520107162,2.423207158,10.90633233,5.026603358,12.12978267,5.247578364,7.141463951,1.968080916,11.20152434,9.070740303,4.044521122,11.86457546,7.85858369,10.65695064,9.544514872,9.746030927,5.623870539,7.774430371,6.447396592,5.884774062,10.25592026
"198",6.843917173,10.02274057,5.691947539,8.497242567,4.802362216,9.598612309,0.777817961,5.318208371,5.234530734,9.573247927,6.803936675,3.800783938,5.925086452,9.934133823,10.60749159,9.602348659,1.677095645,2.129492046,2.750876276,4.140697916,5.399870611,7.576921152,12.46078884,8.970833748,1.452687148,11.02112568,5.354694083,10.62539968,5.848030921,6.574246108,2.642749347,11.26315955,8.845961244,4.703362188,11.58766877,8.254372222,10.60789904,9.96605195,9.912256696,6.440084464,8.02119036,6.710208781,6.069987155,10.53133235
"199",7.483836071,10.6792333,5.822188327,11.53796164,6.493414692,6.886227702,0,4.744048481,4.786171227,9.621750392,6.299089347,1.074290649,5.50164508,10.05210337,9.833215073,10.40485154,1.538540979,1.60296336,3.048595634,5.124396273,5.538714264,7.053448801,11.92117686,9.787033005,4.94303201,10.2860462,5.086371948,7.054273997,5.806032698,8.864114609,0.883091999,10.62994502,9.121365213,3.935666841,11.4713589,9.599517796,10.35599657,8.327733191,8.941872544,8.572043924,7.337105379,8.016298296,5.632732249,10.4978967
"200",7.408965563,10.64146805,5.65989921,11.54795101,6.333692744,7.080758868,0.482555437,4.831781976,4.965846395,9.76649688,6.43681365,1.642178963,5.631762483,10.17957894,9.8904119,10.25891081,1.089369826,2.150666527,2.250328065,5.271116147,5.644273397,7.024100655,11.9952874,9.83460919,5.424229576,10.3474543,5.202316605,7.079198037,5.350178992,8.868220605,0,10.64276006,9.136426946,4.103850533,11.47271007,9.749862101,10.52336087,8.322965398,9.089392107,7.319340664,7.383762669,8.093088179,5.497861243,10.679346
"201",7.189611813,10.57485159,5.76628694,11.1957311,3.659446169,6.568929087,0,4.777377352,4.979593413,9.737487873,6.19340776,1.579664718,5.719391506,10.17009969,10.2469646,10.14263851,1.205067806,1.151756868,2.707515281,3.453839889,4.747849733,7.027982536,12.18270963,9.883268238,2.272801052,10.68306875,4.901978382,13.14473253,5.233036426,10.04007697,2.013528161,10.86331391,9.163896929,3.965450717,12.09966728,9.354892705,10.40687415,8.968805137,8.531673795,6.594756616,7.611032547,6.752863675,5.747554564,10.29103248
"202",7.25627901,10.51658004,5.535739752,11.32642033,3.466402431,6.452733085,0,4.434805574,4.891921394,9.693962741,6.056640879,0.605884402,5.66219529,10.17788063,9.986057818,9.928965517,0.329889517,0.972199279,2.120946553,3.262585835,4.531967626,7.02090622,12.10342274,9.756564263,2.364120347,10.6799108,4.83478825,12.66418771,5.818166913,9.422712472,2.066376591,10.43780381,9.134761023,3.964278702,12.20729834,9.816823178,10.34171639,8.821626656,8.345738762,6.351854019,7.529781767,6.82582047,5.368368489,10.10209129
"203",7.753715751,10.63277685,6.279654805,11.02187393,4.643230071,7.27181249,0.573890358,4.912445319,5.039607346,9.650300041,6.572485411,0.955504495,5.632881943,10.03939713,10.45744182,10.37414717,1.856007358,2.188424433,3.143554724,4.845886293,5.464461488,7.313369484,12.34366927,9.851117687,2.405556692,10.7736825,4.640448001,4.249064485,6.180824044,8.33529757,1.761619353,10.99551207,9.116335297,4.395738697,11.89150181,9.5705934,10.82105483,9.043620021,9.238159974,6.800973163,8.082669814,6.130228161,5.485814784,10.8367135
"204",7.84991037,10.69796546,6.356887562,10.97804475,4.729006746,6.953077355,0,4.848069344,5.028740404,9.803593489,6.581532298,0.928511921,5.540389976,10.00022835,10.5381418,10.32621223,1.128145536,2.051181789,2.543854749,4.647878195,5.387626679,7.401268234,12.29325926,9.928006148,2.95322439,10.99434151,4.743501456,4.447841214,6.009801155,8.25857834,0.940892467,10.91473986,9.158701721,4.209044373,11.89169716,9.680286958,10.81157125,9.064181768,9.022167259,7.119791375,8.028582103,6.396771137,5.808107365,10.77455696
"205",7.827569444,8.249531244,5.359018585,8.091226922,5.272702672,9.604083029,1.813901665,4.9173905,5.0451009,9.120172212,6.475433738,3.558608044,5.278155556,10.48843801,10.69411664,9.158645255,2.766387809,3.908958481,3.311183335,4.98905268,5.563330358,7.541805875,12.09036924,8.430327581,1.766799746,11.12094184,5.734609703,4.974631923,6.267166515,6.094915183,3.355344363,10.76548448,8.704600881,5.240227632,10.47876682,8.830274219,10.55207284,9.150298012,9.591785881,6.411403872,7.657916165,5.321112197,6.063628831,10.92484796
"206",7.975838742,8.706883874,5.370296299,8.432422329,5.037614428,9.474279931,1.111599467,4.98363219,5.488757165,9.230468537,6.704880538,3.859491118,5.549023032,10.07649029,10.6695599,9.351473047,3.05734903,3.389976467,3.431439175,4.488352888,5.326380902,7.591505391,12.04211147,8.559063498,2.168069695,10.89274017,5.937861919,5.707226182,6.215520813,6.023173745,2.857799117,10.90642313,8.721727121,5.072775794,11.13832544,8.892299636,10.59786821,9.297348371,9.491424012,6.187354219,8.04008415,5.836968507,6.249692591,10.77895135
"207",7.424353146,10.43621777,5.582005802,11.1557967,4.145731925,5.956610543,0,4.562761204,4.68995187,9.787617191,6.003826195,1.146531906,5.551775908,10.58190949,9.575808095,9.62475212,0.596604909,1.285713057,2.323832646,3.565248521,4.499576186,6.630736564,12.11024516,9.733911114,2.646738248,10.94715519,5.894212406,7.327261431,5.879988319,8.826664924,1.758486777,10.02958641,8.814156067,3.786174615,12.02943796,10.36265727,10.26986107,8.601110805,8.685676453,9.199707781,7.580234963,6.248133225,5.484036013,9.885852131
